,Date,PMI,NMI,Consumer_sen,building_permits,Unemployment,Non_Farm,Initial_Claims,Continuing_Claims,SnP500,VIX,Net_Export,int_spread,Real_GDP
0,1948-06-30,49.300000000000004,,,,2239.3333333333335,44736.333333333336,,,16.13046875,,5.205,,2120.45
1,1948-09-30,45.199999999999996,,,,2288.3333333333335,45210.666666666664,,,16.03796875,,4.949,,2132.598
2,1948-12-31,41.53333333333333,,,,2324.3333333333335,45156.333333333336,,,15.545000000000002,,4.501,,2134.981
3,1949-03-31,32.9,,,,2825.0,44468.333333333336,,,15.009841269841269,,6.478,,2105.562
4,1949-06-30,33.23333333333333,,,,3581.0,43986.333333333336,,,14.526507936507935,,6.283,,2098.38
5,1949-09-30,46.1,,,,4117.666666666667,43645.0,,,15.188749999999997,,5.179,,2120.044
6,1949-12-31,53.1,,,,4325.0,43235.333333333336,,,16.18499999999999,,2.999,,2102.251
7,1950-03-31,60.56666666666666,,,,3946.0,43592.333333333336,,,17.142419354838715,,2.203,,2184.872
8,1950-06-30,73.13333333333334,,,,3458.6666666666665,44727.666666666664,,,18.362380952380956,,1.643,,2251.507
9,1950-09-30,73.8,,,,2897.6666666666665,46028.0,,,18.306825396825396,,-0.74,,2338.514
10,1950-12-31,63.13333333333333,,,,2617.6666666666665,46781.0,,,19.80213114754098,,-0.154,,2383.291
11,1951-03-31,67.53333333333333,,,,2182.3333333333335,47579.333333333336,,,21.57524590163934,,0.177,,2415.66
12,1951-06-30,49.9,,,,1923.3333333333333,47959.0,,,21.79203124999999,,1.943,,2457.517
13,1951-09-30,44.6,,,,1983.3333333333333,48009.0,,,22.750634920634912,,3.742,,2508.166
14,1951-12-31,47.76666666666667,,,,2110.6666666666665,48155.666666666664,,,23.181639344262297,,4.19,,2513.69
15,1952-03-31,42.166666666666664,,,,1914.0,48440.666666666664,,,23.907741935483866,,3.721,,2540.55
16,1952-06-30,39.833333333333336,,,,1852.6666666666667,48514.666666666664,,,23.948571428571416,,1.951,,2546.022
17,1952-09-30,54.93333333333333,,,,2004.6666666666667,48795.666666666664,,,25.015625,,-0.004,,2564.401
18,1952-12-31,56.26666666666667,,,,1749.6666666666667,49859.666666666664,,,25.11475409836065,,-1.013,,2648.621
19,1953-03-31,55.1,,90.7,,1707.3333333333333,50318.666666666664,,,26.029016393442618,,-0.667,,2697.855
20,1953-06-30,49.5,,,,1642.0,50481.333333333336,,,24.491874999999993,,-1.251,,2718.709
21,1953-09-30,43.333333333333336,,,,1715.3333333333333,50464.333333333336,,,23.994,,-0.552,,2703.411
22,1953-12-31,36.63333333333333,,80.7,,2334.3333333333335,49950.333333333336,,,24.434590163934427,,-0.335,,2662.482
23,1954-03-31,40.93333333333333,,82.0,,3338.3333333333335,49336.0,,,26.04403225806451,,-0.356,,2649.755
24,1954-06-30,49.96666666666667,,82.9,,3689.0,49013.0,,,28.44047619047619,,0.254,,2652.643
25,1954-09-30,53.199999999999996,,,,3813.3333333333335,48849.0,,,30.7696875,,0.574,,2682.601
26,1954-12-31,60.26666666666667,,,,3421.3333333333335,49151.0,,,33.567142857142855,,1.145,1.4866666666666666,2735.091
27,1955-03-31,66.10000000000001,,95.9,,3014.6666666666665,49700.666666666664,,,36.28682539682539,,1.104,1.3033333333333335,2813.212
28,1955-06-30,67.16666666666667,,99.1,,2832.3333333333335,50516.666666666664,,,38.44460317460318,,-0.155,1.2633333333333334,2858.988
29,1955-09-30,64.46666666666667,,,,2698.0,51121.333333333336,,,43.139062499999994,,0.724,1.0066666666666666,2897.598
30,1955-12-31,63.76666666666667,,,,2790.3333333333335,51608.666666666664,,,44.14080645161291,,0.24,0.5533333333333333,2914.993
31,1956-03-31,58.53333333333334,,,,2678.6666666666665,52145.333333333336,,,45.36903225806451,,0.44,0.4166666666666667,2903.671
32,1956-06-30,51.6,,,,2797.6666666666665,52489.0,,,46.94609374999998,,1.909,0.39000000000000007,2927.665
33,1956-09-30,50.4,,99.9,,2762.6666666666665,52396.666666666664,,,48.06190476190476,,2.569,0.4633333333333333,2925.035
34,1956-12-31,53.46666666666667,,100.2,,2740.6666666666665,52842.333333333336,,,46.148225806451606,,4.527,0.5466666666666667,2973.179
35,1957-03-31,50.699999999999996,,,,2642.3333333333335,53046.666666666664,,,44.35096774193549,,4.819,0.47,2992.219
36,1957-06-30,44.13333333333333,,,,2722.0,53151.666666666664,,,46.46222222222224,,4.099,0.6266666666666667,2985.663
37,1957-09-30,45.6,,,,2828.6666666666665,53061.666666666664,,,46.186718750000026,,3.997,0.6933333333333334,3014.919
38,1957-12-31,39.43333333333333,,,,3316.6666666666665,52568.333333333336,,,40.66444444444445,,3.388,0.37999999999999995,2983.727
39,1958-03-31,36.8,,78.5,,4223.333333333333,51650.333333333336,,,41.49539682539683,,1.079,1.1766666666666667,2906.274
40,1958-06-30,45.699999999999996,,80.9,,4993.666666666667,50951.666666666664,,,43.593809523809504,,0.471,1.9833333333333334,2925.379
41,1958-09-30,57.26666666666667,,,,4975.0,51259.333333333336,,,47.525625,,0.856,2.1766666666666663,2993.068
42,1958-12-31,61.833333333333336,,,,4316.333333333333,51838.0,,,52.27435483870969,,-0.26,1.6366666666666667,3063.085
43,1959-03-31,66.13333333333334,,,,3944.6666666666665,52726.666666666664,,,55.542950819672114,,0.519,1.42,3121.936
44,1959-06-30,66.50000000000001,,,,3493.0,53517.333333333336,,,57.50984615384616,,-0.768,1.1733333333333331,3192.38
45,1959-09-30,54.96666666666666,,,,3630.3333333333335,53522.666666666664,,,58.747812499999974,,1.211,0.9266666666666667,3194.653
46,1959-12-31,52.833333333333336,,,,3855.3333333333335,53722.0,,,57.78857142857142,,0.627,0.5933333333333334,3203.759
47,1960-03-31,53.86666666666667,,100.0,,3556.6666666666665,54413.666666666664,,,56.21317460317459,,2.858,0.5533333333333333,3275.757
48,1960-06-30,44.1,,93.3,1008.6666666666666,3651.6666666666665,54545.333333333336,,,56.0842857142857,,3.395,0.5633333333333334,3258.088
49,1960-09-30,45.56666666666667,,97.2,992.3333333333334,3888.6666666666665,54268.333333333336,,,55.73875000000001,,4.682,0.8966666666666666,3274.029
50,1960-12-31,44.86666666666667,,90.1,967.3333333333334,4399.666666666667,53948.333333333336,,,55.34048387096775,,5.88,1.59,3232.009
51,1961-03-31,45.53333333333333,,91.6,976.6666666666666,4785.333333333333,53633.0,,,62.02403225806453,,5.902,1.7833333333333332,3253.826
52,1961-06-30,58.199999999999996,,92.5,1033.0,4927.0,53796.666666666664,,,65.99698412698412,,4.727,2.0566666666666666,3309.059
53,1961-09-30,60.63333333333333,,99.2,1113.3333333333333,4762.0,54269.666666666664,,,66.86492063492065,,4.453,2.296666666666667,3372.581
54,1961-12-31,61.800000000000004,,93.0,1145.3333333333333,4348.333333333333,54712.0,,,70.17403225806451,,4.572,1.5733333333333335,3438.721
55,1962-03-31,60.86666666666667,,99.9,1150.0,3957.6666666666665,55118.0,,,69.8431746031746,,4.01,1.5599999999999998,3500.054
56,1962-06-30,52.70000000000001,,95.4,1177.0,3871.0,55624.666666666664,,,62.14650793650794,,4.777,1.2666666666666668,3531.683
57,1962-09-30,50.166666666666664,,91.6,1204.0,3931.0,55854.0,,,57.84841269841269,,4.482,1.1433333333333333,3575.07
58,1962-12-31,54.06666666666666,,95.0,1217.6666666666667,3911.3333333333335,56041.666666666664,,,59.44492063492063,,3.133,0.98,3586.827
59,1963-03-31,55.0,,98.4,1239.3333333333333,4128.0,56221.666666666664,,,65.53274193548386,,3.976,0.9266666666666667,3625.981
60,1963-06-30,58.53333333333334,,91.7,1327.6666666666667,4083.0,56618.333333333336,,,69.66936507936506,,5.558,1.0,3666.669
61,1963-09-30,55.833333333333336,,96.4,1348.0,3962.0,56927.333333333336,,,70.90859375000001,,4.511,0.7033333333333333,3747.278
62,1963-12-31,56.4,,94.4,1398.0,4037.6666666666665,57299.666666666664,,,73.29596774193548,,5.711,0.6666666666666666,3771.845
63,1964-03-31,58.4,,99.5,1350.3333333333333,3970.3333333333335,57712.333333333336,,,77.53467741935482,,7.213,0.7166666666666667,3851.366
64,1964-06-30,59.333333333333336,,98.5,1281.0,3832.0,58076.666666666664,,,80.29062500000002,,6.305,0.71,3893.296
65,1964-09-30,63.166666666666664,,100.6,1291.6666666666667,3658.3333333333335,58644.666666666664,,,82.88234375,,6.946,0.7366666666666667,3954.121
66,1964-12-31,61.63333333333333,,99.9,1216.0,3642.6666666666665,59144.0,,,84.71619047619048,,7.195,0.5966666666666667,3966.335
67,1965-03-31,62.666666666666664,,102.0,1220.0,3604.0,59795.0,,,86.57580645161292,,4.512,0.23,4062.311
68,1965-06-30,60.666666666666664,,105.4,1203.3333333333333,3471.3333333333335,60480.0,,,87.3788888888889,,6.688,0.13,4113.629
69,1965-09-30,59.06666666666666,,103.4,1237.6666666666667,3257.0,61227.666666666664,,,86.91703125000004,,5.521,0.17333333333333334,4205.086
70,1965-12-31,60.26666666666667,,102.9,1300.0,3082.3333333333335,62012.333333333336,,,91.75190476190478,,5.75,0.30666666666666664,4301.973
71,1966-03-31,65.66666666666667,,100.0,1239.3333333333333,2898.3333333333335,62839.0,,,91.5047619047619,,4.367,0.21333333333333335,4406.693
72,1966-06-30,60.300000000000004,,95.7,1059.6666666666667,2883.3333333333335,63753.333333333336,,,88.05793650793647,,4.632,-0.13333333333333333,4421.747
73,1966-09-30,59.166666666666664,,91.2,861.0,2858.0,64483.666666666664,,,81.34140624999999,,2.687,-0.27,4459.195
74,1966-12-31,54.43333333333334,,88.3,739.3333333333334,2826.6666666666665,65024.0,,,79.79790322580645,,3.765,-0.56,4495.777
75,1967-03-31,47.333333333333336,,94.1,952.3333333333334,2924.0,65455.333333333336,,,87.10677419354836,,4.453,-0.24,4535.591
76,1967-06-30,44.699999999999996,,95.9,1093.3333333333333,2938.6666666666665,65612.0,245076.92307692306,1269153.8461538462,91.683125,,4.219,0.8300000000000001,4538.37
77,1967-09-30,52.199999999999996,,97.0,1228.3333333333333,2949.0,66065.0,219428.57142857142,1212500.0,94.4336507936508,,3.302,1.3533333333333335,4581.309
78,1967-12-31,54.63333333333333,,92.9,1297.3333333333333,3075.6666666666665,66609.33333333333,211384.61538461538,1164230.7692307692,94.56887096774196,,2.244,1.47,4615.853
79,1968-03-31,55.133333333333326,,97.2,1297.0,2918.6666666666665,67104.66666666667,206307.6923076923,1157307.6923076923,91.71774193548384,,1.054,0.8233333333333333,4709.993
80,1968-06-30,55.6,,92.4,1294.3333333333333,2795.6666666666665,67704.33333333333,196923.07692307694,1072846.1538461538,97.91406779661014,,1.749,-0.23666666666666666,4788.688
81,1968-09-30,52.866666666666674,,92.4,1388.3333333333333,2779.0,68313.33333333333,195846.15384615384,1067153.8461538462,99.88173076923077,,1.65,-0.48333333333333334,4825.799
82,1968-12-31,56.666666666666664,,91.7,1415.3333333333333,2696.3333333333335,68984.33333333333,189153.84615384616,1052846.1538461538,105.20679245283017,,0.945,-0.14666666666666667,4844.779
83,1969-03-31,56.333333333333336,,98.2,1464.0,2707.3333333333335,69681.0,191923.07692307694,1088384.6153846155,100.95500000000001,,0.239,-0.38999999999999996,4920.605
84,1969-06-30,55.800000000000004,,91.5,1372.6666666666667,2762.3333333333335,70345.33333333333,185384.61538461538,1015384.6153846154,101.66730158730157,,1.104,-1.9733333333333334,4935.564
85,1969-09-30,54.0,,86.4,1286.0,2921.3333333333335,70883.66666666667,200461.53846153847,1086769.2307692308,94.46714285714285,,1.231,-2.1266666666666665,4968.164
86,1969-12-31,53.26666666666667,,79.7,1187.3333333333333,2929.6666666666665,71149.33333333333,207769.23076923078,1177769.2307692308,94.2090625,,3.149,-1.6433333333333333,4943.935
87,1970-03-31,47.666666666666664,,78.1,1104.0,3429.6666666666665,71310.66666666667,257076.92307692306,1419000.0,88.76737704918033,,3.514,-1.2066666666666666,4936.594
88,1970-06-30,47.76666666666667,,75.4,1291.3333333333333,3929.0,71167.0,310692.3076923077,1776230.7692307692,79.24738461538465,,5.207,-0.16666666666666666,4943.6
89,1970-09-30,46.96666666666667,,77.6,1381.3333333333333,4295.666666666667,70978.0,295923.07692307694,1956846.1538461538,78.62718749999998,,4.088,0.7566666666666667,4989.159
90,1970-12-31,42.5,,72.4,1611.0,4855.0,70574.0,322538.46153846156,2239230.769230769,86.29874999999998,,2.985,1.2866666666666668,4935.693
91,1971-03-31,51.29999999999999,,78.1,1663.3333333333333,4958.666666666667,70844.0,292692.3076923077,2112153.846153846,96.86758064516125,,4.57,2.16,5069.746
92,1971-06-30,54.166666666666664,,80.2,1873.3333333333333,4968.0,71179.0,292076.92307692306,2167769.230769231,101.42142857142856,,-0.401,1.6833333333333333,5097.179
93,1971-09-30,54.36666666666667,,82.1,2023.0,5070.333333333333,71434.0,311384.6153846154,2178384.6153846155,98.51718749999999,,0.236,1.01,5139.128
94,1971-12-31,54.96666666666667,,82.0,2079.3333333333335,5089.666666666667,71866.0,286769.23076923075,2150307.6923076925,96.45718749999999,,-1.92,1.14,5151.245
95,1972-03-31,60.0,,92.8,2170.6666666666665,4995.0,72677.66666666667,266230.76923076925,1916692.3076923077,105.44952380952381,,-3.534,2.4933333333333336,5245.974
96,1972-06-30,59.76666666666666,,88.6,2129.6666666666665,4934.666666666667,73463.0,267615.3846153846,1876384.6153846155,108.13515624999998,,-4.258,1.843333333333333,5365.045
97,1972-09-30,62.300000000000004,,95.2,2283.6666666666665,4900.333333333333,74038.0,270214.28571428574,1856785.7142857143,109.28730158730161,,-2.638,1.5499999999999998,5415.712
98,1972-12-31,69.13333333333334,,90.7,2335.6666666666665,4673.333333333333,74971.66666666667,247615.38461538462,1724230.7692307692,113.83229508196723,,-3.061,1.2300000000000002,5506.396
99,1973-03-31,70.43333333333332,,81.9,2186.3333333333335,4390.666666666667,75971.66666666667,226000.0,1591461.5384615385,114.98580645161289,,-1.4,0.0666666666666667,5642.669
100,1973-06-30,65.83333333333333,,77.0,1963.3333333333333,4383.666666666667,76663.33333333333,239307.6923076923,1560615.3846153845,107.36761904761904,,2.454,-1.01,5704.098
101,1973-09-30,61.333333333333336,,72.0,1777.3333333333333,4320.0,77119.0,249076.92307692306,1647461.5384615385,105.02238095238098,,6.437,-3.3533333333333335,5674.1
102,1973-12-31,65.96666666666667,,76.5,1367.0,4343.0,77852.66666666667,261615.38461538462,1716153.8461538462,102.57484374999999,,8.952,-3.2433333333333336,5727.96
103,1974-03-31,60.833333333333336,,61.8,1377.0,4669.666666666667,78216.66666666667,311769.23076923075,2011923.076923077,95.74596774193544,,6.394,-2.27,5678.713
104,1974-06-30,56.76666666666667,,72.1,1159.3333333333333,4750.0,78511.66666666667,299230.76923076925,2065538.4615384615,90.63476190476189,,-2.714,-3.706666666666667,5692.21
105,1974-09-30,51.29999999999999,,64.4,919.6666666666666,5174.0,78621.66666666667,337538.46153846156,2190615.3846153845,75.89109375000002,,-6.972,-4.126666666666666,5638.411
106,1974-12-31,37.166666666666664,,59.5,825.3333333333334,6099.666666666667,78182.33333333333,459307.6923076923,2844461.5384615385,69.37968749999999,,0.033,-1.6766666666666667,5616.526
107,1975-03-31,32.23333333333333,,57.6,721.3333333333334,7666.333333333333,76953.0,542384.6153846154,3906076.923076923,78.60475409836069,,16.481,1.2366666666666666,5548.156
108,1975-06-30,41.26666666666667,,72.8,908.6666666666666,8287.666666666666,76535.0,505923.07692307694,4484153.846153846,89.00421874999999,,21.582,2.6300000000000003,5587.8
109,1975-09-30,51.0,,75.7,1026.0,7992.666666666667,77050.33333333333,446846.1538461539,3994615.3846153845,87.70046875,,12.043,2.1366666666666667,5683.444
110,1975-12-31,54.96666666666667,,75.6,1099.0,7811.666666666667,77747.33333333333,398846.1538461539,3476153.846153846,89.0603125,,13.801,2.65,5759.972
111,1976-03-31,59.56666666666666,,84.6,1183.0,7363.333333333333,78789.0,360846.1538461539,2923923.076923077,99.54190476190473,,4.65,2.926666666666667,5889.5
112,1976-06-30,59.20000000000001,,83.3,1171.3333333333333,7235.0,79326.66666666667,385692.3076923077,2934769.230769231,101.62904761904764,,-0.496,2.5766666666666667,5932.711
113,1976-09-30,54.666666666666664,,89.7,1345.0,7462.666666666667,79714.33333333333,395230.76923076925,3024615.3846153845,104.29937499999996,,-4.073,2.4466666666666668,5965.265
114,1976-12-31,53.93333333333334,,87.0,1489.0,7531.666666666667,80199.66666666667,392153.8461538461,3029384.6153846155,102.63492063492066,,-6.603,2.316666666666667,6008.504
115,1977-03-31,56.06666666666666,,87.1,1562.0,7343.333333333333,81023.0,404076.92307692306,2795615.3846153845,101.76730158730156,,-21.079,2.6933333333333334,6079.494
116,1977-06-30,57.79999999999999,,90.2,1693.3333333333333,7034.666666666667,82101.33333333333,369461.53846153844,2642923.076923077,99.03587301587298,,-21.136,2.2133333333333334,6197.686
117,1977-09-30,55.5,,89.0,1713.6666666666667,6835.0,83147.0,365461.53846153844,2593461.5384615385,97.97650793650794,,-20.579,1.5366666666666668,6309.514
118,1977-12-31,57.1,,84.4,1761.0,6654.666666666667,84127.66666666667,357642.85714285716,2549285.714285714,93.94777777777774,,-29.582,1.0833333333333333,6309.652
119,1978-03-31,56.1,,82.26666666666667,1758.3333333333333,6381.333333333333,85000.66666666667,361083.3333333333,2516250.0,89.35161290322581,,-38.681,1.2533333333333332,6329.791
120,1978-06-30,59.46666666666667,,81.5,1899.0,6111.666666666667,86540.33333333333,325769.23076923075,2273923.076923077,96.02874999999999,,-22.624,1.0366666666666666,6574.39
121,1978-09-30,61.0,,80.4,1742.6666666666667,6171.333333333333,87436.0,339928.5714285714,2321928.5714285714,101.76492063492061,,-23.76,0.38999999999999996,6640.497
122,1978-12-31,60.26666666666667,,73.46666666666667,1798.0,6084.0,88339.33333333333,339461.53846153844,2250000.0,97.20460317460315,,-16.4,-0.7633333333333333,6729.755
123,1979-03-31,58.13333333333333,,71.46666666666667,1557.6666666666667,6130.333333333333,89114.0,358000.0,2393538.4615384615,99.40222222222222,,-18.159,-0.9666666666666667,6741.854
124,1979-06-30,54.43333333333334,,66.63333333333333,1640.3333333333333,5956.0,89771.33333333333,373384.6153846154,2299153.846153846,101.13666666666667,,-22.189,-1.0666666666666667,6749.063
125,1979-09-30,50.13333333333333,,63.866666666666674,1587.6666666666667,6168.666666666667,90281.33333333333,386230.76923076925,2416000.0,106.1820634920635,,-23.029,-1.843333333333333,6799.2
126,1979-12-31,47.26666666666667,,62.13333333333333,1337.0,6286.333333333333,90575.33333333333,415615.3846153846,2604923.076923077,105.23968750000003,,-26.802,-3.1300000000000003,6816.203
127,1980-03-31,46.666666666666664,,63.46666666666667,1155.6666666666667,6704.666666666667,90892.33333333333,422923.07692307694,2846692.3076923075,110.22682539682538,,-35.803,-3.06,6837.641
128,1980-06-30,32.36666666666667,,54.366666666666674,929.0,7813.333333333333,90456.66666666667,586615.3846153846,3504615.3846153845,108.40253968253971,,-15.211,-2.21,6696.753
129,1980-09-30,43.53333333333333,,67.76666666666667,1370.0,8221.666666666666,90050.66666666667,523769.23076923075,3783230.769230769,123.22656250000004,,5.471,1.1166666666666667,6688.794
130,1980-12-31,55.56666666666666,,72.06666666666666,1332.6666666666667,7943.0,90726.66666666667,419615.3846153846,3325384.6153846155,132.91285714285712,,-6.682,-3.4299999999999997,6813.535
131,1981-03-31,49.199999999999996,,68.26666666666667,1201.0,8034.666666666667,91116.0,416153.8461538461,2976923.076923077,131.64290322580646,,-14.259,-3.61,6947.042
132,1981-06-30,51.93333333333334,,73.93333333333332,1113.0,8047.0,91356.33333333333,419615.3846153846,2889307.6923076925,132.81952380952382,,-13.508,-4.03,6895.559
133,1981-09-30,45.833333333333336,,74.8,890.3333333333334,8043.0,91547.66666666667,451307.6923076923,2948153.846153846,125.72953124999995,,-7.561,-2.73,6978.135
134,1981-12-31,37.96666666666666,,65.7,758.3333333333334,8980.666666666666,91148.66666666667,516538.46153846156,3314230.769230769,122.14703125000001,,-14.75,0.5,6902.105
135,1982-03-31,37.766666666666666,,66.5,831.0,9665.666666666666,90520.66666666667,541307.6923076923,3577846.153846154,114.03725806451615,,-16.276,0.0666666666666667,6794.878
136,1982-06-30,37.199999999999996,,66.23333333333333,918.0,10372.333333333334,90040.66666666667,589615.3846153846,3984153.846153846,114.01365079365078,,-4.386,-0.5833333333333334,6825.876
137,1982-09-30,38.49999999999999,,66.7,1004.0,10982.333333333334,89355.66666666667,618538.4615384615,4258384.615384615,113.75531250000002,,-29.647,2.11,6799.781
138,1982-12-31,40.46666666666666,,72.46666666666667,1243.0,11839.333333333334,88821.33333333333,594923.0769230769,4554000.0,136.75062499999999,,-29.587,1.38,6802.497
139,1983-03-31,51.43333333333334,,75.26666666666667,1457.3333333333333,11495.666666666666,88999.0,490846.1538461539,3854000.0,147.80809523809523,,-24.548,1.9100000000000001,6892.144
140,1983-06-30,55.93333333333334,,91.53333333333332,1668.0,11222.666666666666,89676.33333333333,471461.53846153844,3624615.3846153845,162.86349206349206,,-45.434,1.7400000000000002,7048.982
141,1983-09-30,63.06666666666666,,91.2,1697.6666666666667,10484.333333333334,90604.33333333333,416769.23076923075,3107615.3846153845,165.390625,,-65.2,2.1666666666666665,7189.896
142,1983-12-31,66.76666666666667,,91.53333333333332,1670.3333333333333,9572.333333333334,91875.0,387500.0,2801857.1428571427,165.7522222222222,,-71.385,2.2566666666666664,7339.893
143,1984-03-31,60.23333333333333,,99.5,1842.6666666666667,8848.333333333334,93086.33333333333,345384.6153846154,2476692.3076923075,160.36365079365083,,-95.004,2.2566666666666664,7483.371
144,1984-06-30,59.23333333333333,,96.56666666666666,1777.0,8481.333333333334,94123.0,363461.53846153844,2387000.0,155.7423809523809,,-104.301,2.643333333333333,7612.668
145,1984-09-30,53.03333333333333,,98.86666666666667,1552.6666666666667,8474.333333333334,95055.0,382846.1538461539,2394538.4615384615,160.4834920634921,,-103.847,1.4766666666666666,7686.059
146,1984-12-31,50.56666666666666,,94.96666666666665,1586.3333333333333,8312.333333333334,95906.0,402538.46153846156,2551384.6153846155,165.18968750000005,,-107.756,2.476666666666667,7749.151
147,1985-03-31,49.333333333333336,,94.46666666666665,1683.0,8361.0,96572.33333333333,381076.92307692306,2578846.153846154,177.09854838709686,,-91.298,3.106666666666666,7824.247
148,1985-06-30,47.70000000000001,,94.3,1696.3333333333333,8385.666666666666,97269.66666666667,394307.6923076923,2562846.153846154,184.73793650793652,,-114.445,2.89,7893.136
149,1985-09-30,48.5,,92.83333333333333,1807.0,8319.0,97844.33333333333,397615.3846153846,2561923.076923077,188.54968253968252,,-116.895,2.436666666666667,8013.674
150,1985-12-31,51.20000000000001,,91.06666666666668,1743.0,8188.0,98428.33333333333,394692.3076923077,2632923.076923077,196.61671874999996,,-133.434,1.6566666666666665,8073.239
151,1986-03-31,51.06666666666666,,95.53333333333335,1798.0,8193.333333333334,98837.66666666667,373153.8461538461,2589076.923076923,219.5860655737705,,-126.014,0.73,8148.603
152,1986-06-30,51.199999999999996,,96.76666666666667,1815.0,8437.0,99174.66666666667,381153.8461538461,2640769.230769231,240.53343750000002,,-128.872,0.6833333333333332,8185.303
153,1986-09-30,51.0,,94.83333333333333,1730.6666666666667,8254.666666666666,99665.0,389769.23076923075,2656769.230769231,241.13484375,,-138.961,1.0999999999999999,8263.639
154,1986-12-31,50.96666666666667,,92.03333333333335,1740.6666666666667,8095.0,100312.66666666667,367846.1538461539,2639538.4615384615,243.51984375000006,,-133.629,0.9966666666666667,8308.021
155,1987-03-31,54.166666666666664,,90.46666666666668,1694.3333333333333,7873.0,100920.33333333333,342769.23076923075,2474384.6153846155,279.4653225806451,,-141.234,0.9733333333333333,8369.93
156,1987-06-30,56.699999999999996,,91.8,1541.0,7504.666666666667,101709.0,329923.07692307694,2336923.076923077,293.46857142857135,,-146.977,1.6933333333333334,8460.233
157,1987-09-30,58.93333333333334,,93.90000000000002,1513.6666666666667,7210.333333333333,102438.0,318769.23076923075,2202384.6153846155,319.22375,,-145.464,2.033333333333333,8533.635
158,1987-12-31,60.166666666666664,,86.39999999999999,1416.3333333333333,7066.0,103390.33333333333,307846.1538461539,2078846.1538461538,255.70015624999996,,-145.405,2.206666666666667,8680.162
159,1988-03-31,56.1,,92.33333333333333,1402.3333333333333,6919.333333333333,104152.0,321153.8461538461,2150307.6923076925,258.47698412698406,,-123.987,1.7533333333333332,8725.006
160,1988-06-30,56.86666666666667,,93.56666666666666,1452.6666666666667,6642.0,105006.66666666667,311461.53846153844,2065307.6923076923,263.2687301587302,,-106.627,1.7533333333333332,8839.641
161,1988-09-30,56.23333333333333,,96.03333333333335,1445.0,6684.0,105745.66666666667,314230.76923076925,2075461.5384615385,266.78234375,,-99.263,1.1166666666666667,8891.435
162,1988-12-31,55.666666666666664,,93.0,1508.3333333333333,6541.0,106597.0,291785.71428571426,2015500.0,274.978253968254,,-107.694,0.48666666666666664,9009.913
163,1989-03-31,53.43333333333334,,95.86666666666667,1354.3333333333333,6415.333333333333,107403.0,305166.6666666667,2102083.3333333335,290.6385483870967,,-100.965,-0.23666666666666666,9101.508
164,1989-06-30,49.6,,90.93333333333332,1359.6666666666667,6473.333333333333,107910.33333333333,322230.76923076925,2104538.4615384615,313.6482812499999,,-88.16,-0.9533333333333333,9170.977
165,1989-09-30,45.666666666666664,,92.46666666666665,1310.3333333333333,6532.0,108186.0,337571.4285714286,2197857.1428571427,342.1761904761906,,-75.075,-0.9766666666666667,9238.923
166,1989-12-31,47.0,,91.76666666666667,1377.0,6674.0,108688.0,352000.0,2283769.230769231,345.37746031746025,,-82.765,-0.7066666666666667,9257.128
167,1990-03-31,48.73333333333334,,91.26666666666667,1441.0,6667.0,109426.0,354076.92307692306,2358000.0,336.5747619047619,,-88.536,0.17333333333333334,9358.289
